Date,i01_momentum,i02_price_strength,i03_breadth_rsi,i04_volatility,i05_safe_haven,i06_credit_spread,i07_put_call_proxy,i08_foreign_flow,i09_trading_volume,i10_kosdaq_kospi,sentiment_raw,sentiment_index,grade
2018-12-17,7.108431971058189,7.729564023291389,45.634687976702075,25.142495182793578,27.61723572019465,21.15322334175027,3.622480367904434,29.294154860390424,76.72549987988391,17.50778002284194,26.2,30.5,공포
2018-12-18,6.404967026711919,7.218821841069816,43.74753082263758,28.36727960636454,31.42466386298599,16.663090172536787,2.4786513109325625,44.48223583645481,87.554392665078,19.251261182417608,28.8,30.4,공포
2018-12-19,8.790591952212479,8.412967018385565,48.05719203306835,33.87120848228166,42.89335824561873,26.501581394156513,2.2517449444590456,53.6172799023573,80.29106635961892,27.406725910845086,33.2,30.1,공포
2018-12-20,6.756066466170356,7.230281268767799,43.99552379051919,29.226322714997178,36.32611657605711,15.066218858122909,2.046233742814603,63.35653734183485,79.35797912969673,30.889807534821863,31.4,29.4,공포
2018-12-21,7.2157456804017945,7.389757726918236,44.36607276277518,33.86914737540674,47.14828535247198,15.987767258628367,2.6830157417395464,72.99959996990042,60.06461193814165,38.138342817371566,33.0,30.5,공포
2018-12-24,6.774471061286093,7.0538772047132605,42.919450687701456,27.44078928702732,29.836731534884965,18.908920729899563,3.101974412947193,58.08816292488173,36.531539784500886,37.14575494862806,26.8,30.6,공포
2018-12-26,4.427973498211598,5.599058264597164,37.44134625203786,17.16499475761021,11.89199485674598,6.538154846945823,6.772341492955583,58.7994344562136,21.625268492748457,44.32107200522453,21.5,29.2,공포
2018-12-27,4.719344344061386,5.693683076597682,37.57797256526666,16.590985826637073,9.88779664115793,21.75763922564238,10.651563252727348,59.53828942065839,17.64235257067463,47.88385910821901,23.2,27.2,공포
2018-12-28,6.206113575136218,6.455784930574436,41.60324133931703,16.85554653599109,12.17933361609293,31.569402178312234,16.298853043157802,50.408634200658284,11.64279139463077,53.315702427892475,24.7,25.8,공포
2019-01-02,3.7188275231566794,4.922585550367076,35.5256430242532,12.693794705628232,8.614290601508984,15.733779913827922,15.965271876271586,53.39745562197113,14.282773907240587,59.29179908241656,22.4,23.7,공포
2019-01-03,2.88187440093731,4.378226152954347,32.81467576881552,15.60308761044518,1.7333367651455514,8.472505432452254,9.752046618717902,39.051920059430536,28.461727871141708,50.410657727872774,19.4,22.2,공포
2019-01-04,4.178490742608485,5.191122334462612,37.98891728246666,15.46126088852599,5.2131828828967635,19.729902006403922,5.200756591793718,22.41354593413384,42.676860213936074,53.599083345281976,21.2,22.2,공포
2019-01-07,7.003893429606764,6.6863485286856195,45.34328146267156,16.72614917208699,14.672670644276442,48.175620247728226,7.178437466309225,41.20940017938855,50.35105437891656,53.125258480777006,29.0,23.3,공포
2019-01-08,5.951393778249333,6.092323929610814,42.927617487292814,24.038148079511565,,,,39.55774963527027,61.625515734064074,52.619595649602225,33.3,25.0,공포
2019-01-09,11.544640367993814,8.617019460790049,52.091401697819016,26.772530371293293,45.78489298249684,76.45330739219192,7.9247153987090035,45.292767712965365,68.99023129860079,50.6859018383465,39.4,28.4,공포
2019-01-10,11.62050231787551,8.585211664857956,51.76686455308355,34.225582301911956,40.054794094194676,74.18701028918323,8.95925853338989,54.886276944051616,61.69972138596411,56.26443246674996,40.2,32.6,공포
2019-01-11,14.22171020013177,9.553378038904675,54.39663549587371,37.68819738258486,59.68570132495476,81.91858903270641,15.519450615296787,72.49507030500158,53.91332124431384,55.31280838795924,45.5,37.5,공포
2019-01-14,12.512365347633686,8.805243488327068,51.668929795503544,28.39461920779351,53.956740220467694,65.97097689373936,22.352715210237324,63.29383077511329,53.749439767562826,56.318036226363766,41.7,40.0,공포
2019-01-15,19.781717902858,11.453599362422256,58.32128315903337,31.050055354260106,54.68513634907417,92.25466044707447,18.057519585325693,51.01319780458897,57.41771379189448,52.24191820473067,44.6,42.3,중립
2019-01-16,22.425992401502448,12.309686523568903,59.94298170027212,43.19960400137485,52.96714736235475,94.76739372298452,13.195424917744475,55.8321931700591,70.43541803282402,52.96240931021682,47.8,44.0,중립
2019-01-17,23.12986089627312,12.458934284571804,60.12280488963607,43.000162070684894,67.59797015918478,94.80102542095874,16.053427751809192,69.39093999577331,79.65977851074175,44.182688777911466,51.0,46.1,중립
2019-01-18,28.430509589988638,14.175170675035858,63.305072120873206,48.93937621348421,76.04144263289018,97.38041605017781,18.419440881900933,60.89332015527798,85.69358363018202,50.508820219707,54.4,47.9,중립
2019-01-21,28.957895107167186,14.265521483094329,63.365421424079244,45.873003740283835,80.8151724322351,96.76225431959664,22.122521888292894,46.44479471881619,83.27370715513167,49.70194649398313,53.2,50.2,중립
2019-01-22,27.345135560072976,13.643166946535201,61.122087000549065,50.15206989313494,69.96624867514518,92.67775191456843,19.52480636098547,40.368888007604895,81.4807806928065,51.464064495447545,50.8,51.4,중립
2019-01-23,30.758326866382102,14.705454622398284,63.176663569851335,51.7307402528429,82.72508461940042,94.82370286589197,22.161874146662548,30.66295640109037,68.68432635991735,48.591498579285236,50.8,52.0,중립
2019-01-24,36.7042800481462,16.609955177287343,66.46555675871626,55.338780672548104,87.15278024574332,97.17467328532668,18.138086048526137,51.5621708020556,56.3622696215017,52.0677574964837,53.8,52.6,중립
2019-01-25,48.26570275433419,20.56870432147046,71.63709793706342,61.511003112505726,95.45846248754066,99.62962642466213,12.935731089967117,40.5609164836818,47.131183178588415,46.932426222966605,54.5,52.6,중립
2019-01-28,48.40738343188506,20.556673608608744,71.48101458509691,61.42385903560801,98.46989198961596,99.25116741588529,13.226007937011458,57.44331697946324,44.49174549567235,50.403765800651314,56.5,53.3,중립
2019-01-29,50.80898610745721,21.38067522362224,72.39404139265314,61.32327503989789,98.69004697114764,99.24435084153606,9.87777576850603,47.57010209329648,55.45414532011913,43.679901845258115,56.0,54.3,중립
2019-01-30,59.0613499882248,24.52260404124858,75.56869996008096,70.17121118561808,99.07443598381047,99.76953159316253,10.501692508524913,40.57819070329147,59.538974757746935,40.053653925449204,57.9,55.7,중립
2019-01-31,58.840533848940304,24.367252652121586,75.01960537104819,74.31908759106992,99.74554553878218,99.30933728354286,10.174060814203445,70.16021773788641,71.31492500461572,42.89241506882887,62.6,57.5,중립
2019-02-01,58.605121450024924,24.207021223034104,74.41988368095026,73.68583707244056,99.88051973524618,98.20621577189304,9.34221642370105,69.16281042986243,76.44628195265346,43.792068512210115,62.8,59.2,중립
2019-02-07,58.84330160054875,24.236535465642984,74.4014349128623,75.34341027458822,99.69952049483136,96.63639847643726,8.050987216486538,35.14904976704592,81.81266411741981,58.66955674349489,61.3,60.1,탐욕
2019-02-08,49.895060521659005,20.72640493364521,63.27579920934606,70.27975413220815,97.24446244317491,80.56266516391032,9.401069382206122,34.98341973975687,65.62252253543971,68.94746380770614,56.1,60.1,탐욕
2019-02-11,51.46384239418077,21.244326687222692,64.0829607279959,76.45306428061537,93.48860317946037,78.59664066606487,6.084556502675808,44.50446977697079,55.978479425315,72.51367932073538,56.4,59.8,중립
2019-02-12,55.205176909262846,22.577708703851844,66.2004557297269,77.56823306287946,95.57478805814044,82.20628619063052,4.469443545602697,36.68570563849628,40.120903306289954,65.05979104583952,54.6,58.2,중립
2019-02-13,59.31047085808533,25.658782234613508,68.46377312712549,77.56687070877297,95.42207259270467,84.91771412105602,4.8431606395304945,41.137264361007595,32.22084785962947,70.96409208144364,56.1,56.9,중립
2019-02-14,67.69747893485575,29.543103062301434,72.80470515568945,79.61482145506757,98.55918475383812,90.54910021328446,4.45251239550867,38.788879031843436,45.47824247602779,63.96965566105273,59.1,56.5,중립
2019-02-15,57.90545562723553,24.895803026978218,61.64546721060307,71.9577299101266,89.74074140452622,67.86512679118455,6.3904881005281915,36.821972408082296,47.84847615866192,70.78550132642587,53.6,56.0,중립
2019-02-18,63.27289995066449,30.04595984063284,64.55508923783384,72.06090370981023,91.11409151988727,76.88126994586551,11.794343653699352,42.666563010015665,42.15456605369434,72.29385224870609,56.7,56.0,중립
2019-02-19,61.68222670577867,29.857857090079133,62.733564418649486,70.71225038949495,89.78296310380863,64.88437254893071,15.896688637609918,38.14476521913673,39.71762580885854,76.66943771380245,55.0,56.1,중립
2019-02-20,69.688241480661,34.401148071243334,67.2929260464677,70.14077276926585,91.00507919166405,80.39951357134264,15.916881821598283,46.283881083297956,36.3032564293329,70.77426045955924,58.2,56.5,중립
2019-02-21,69.40125452069563,34.207428704358975,66.89112505790527,69.85499227389818,90.6133330065921,76.9614079794412,14.612008219275546,55.065394905792196,16.93737121139483,67.42738559214177,56.2,55.9,중립
2019-02-22,69.98870091906859,34.58077540072582,67.24344066062042,71.7056397903992,92.64773953761599,73.31170235934412,14.046553342530643,62.183613827642844,17.877116124555336,62.13052891512668,56.6,56.5,중립
2019-02-25,70.64963033901905,34.99806945663892,67.65837085117514,70.88747217491596,90.80325399638878,72.38155744379644,16.706425543364173,61.557442074907286,21.524236204215587,69.25850420521944,57.6,56.7,중립
2019-02-26,68.80760460914459,33.86297746801931,65.08953445091214,67.96623239609289,84.28685688017595,61.898377866050424,18.413508723659966,62.10016057608081,17.984598983484386,67.70301751646277,54.8,56.7,중립
2019-02-27,71.44689811014516,35.470503035616034,66.9467047836836,69.0522567757344,74.0789048478979,65.07688844695672,20.50130395204101,69.15976088009477,14.02726317839374,70.15003181964448,55.6,56.2,중립
2019-02-28,58.54900482107846,28.123837987760286,52.49644395613904,48.58160886692353,54.210209543136315,30.830698439182992,24.40676123777591,52.970509487519045,22.524230045851617,61.07309163010171,43.4,53.6,중립
2019-03-04,57.113936293792044,27.30851349145651,51.0548178463641,45.643044408614294,49.905840718735625,24.059933780680183,23.620210406236048,35.315664185517,22.957069560608428,80.44564254415664,41.7,50.6,중립
2019-03-05,53.3435655741307,25.3723639794422,47.6828551343397,39.43012977761775,32.43170366773565,15.899491325719383,12.801027734806686,30.152878263560755,24.18602517682259,83.26535072428712,36.5,46.4,중립
2019-03-06,52.39125116086408,24.795392249263344,46.6295815190491,38.85762049132317,31.55106236293984,13.420620200607287,7.4831140326681425,20.10579017730804,29.517339158424704,82.9068036925891,34.8,42.4,중립
2019-03-07,49.23595094603812,23.22087103225548,43.81285801663861,36.4940666339885,27.443536942545453,11.114961279418178,5.150395911531758,22.491846865895365,33.95493158058747,76.79397733212352,33.0,37.9,공포
2019-03-08,39.56546779427863,18.948632813400717,36.87961101423171,26.92589687863066,16.09877098688517,3.349114770268344,2.2614387782501884,28.495083581338015,14.99336494626326,84.3035779222603,27.2,34.6,공포
2019-03-11,40.28016813144909,19.086792369527743,37.12910586583542,35.334696226260185,27.090454795762795,4.273941348181479,1.3349770905955267,30.29495800333778,9.38712699313638,85.96544465204555,29.0,32.1,공포
2019-03-12,47.61946305837406,21.989395154048513,44.0166351107045,36.45946631703538,34.75165915023393,12.142029253378539,2.099426443772242,34.20209882151634,13.179971516193312,91.10672105012367,33.8,31.5,공포
2019-03-13,44.90048108937438,20.681215524059933,41.75247716929458,32.6492013946024,25.3503649474061,6.826941517812636,4.130314736033329,43.94153188419683,12.187481922310939,92.18730206097273,32.5,31.1,공포
2019-03-14,48.014139929580885,21.8348825939147,44.30981577134052,32.409026406564124,23.48721647538864,9.944889418216807,7.0795743915238765,31.89203600030681,18.107125403529974,90.56222003992514,32.8,31.0,공포
2019-03-15,55.80401995345115,25.186026636269315,50.84157201847517,32.790634268027006,22.66780138371371,27.036408056877768,12.089097096634383,28.1772625333073,32.432430643384556,79.76599059659482,36.7,32.9,공포
2019-03-18,57.33637765579166,25.791060600864586,51.847766596483304,45.1421987872753,38.47091984886496,30.07712537678455,17.764117624277976,40.18323663409398,35.30773088032162,82.20659349675987,42.4,35.6,공포
2019-03-19,56.96088157270245,25.503000178257096,51.22310465482012,42.85640340434608,29.88073985207049,30.244713500356372,17.650991873625628,37.64910396735986,29.93059959109071,78.27282229935072,40.0,36.9,공포
2019-03-20,57.09482355953518,25.44555485147544,51.03893891234879,44.04854799315981,32.02938623357567,34.12517162441303,15.236280287726412,38.42199676610859,37.19803598252863,78.33970571653816,41.3,38.6,공포
2019-03-21,60.16544391277995,26.815955780274138,53.71977956282978,44.46884106125658,24.08344420944204,48.163037579948295,13.09489288133096,41.65815933253869,38.65859041730942,68.24770974185942,41.9,40.5,중립
2019-03-22,61.16836650047405,27.207259323008092,54.43469751590734,45.02563775084681,25.32751115133809,55.00327974151406,16.239349932315285,37.36208617100347,32.21100895858602,67.22653834522599,42.1,41.6,중립
2019-03-25,46.24076321317537,20.362852146641806,40.6760234349666,27.425244575120885,10.114988263744412,20.346136116383146,13.382768331664419,29.298527105150995,43.92428611804766,63.65598635833183,31.5,39.4,공포
2019-03-26,48.19287690633299,20.999270624032306,42.15003536934236,27.51227450754442,10.691449584383184,24.805472580593836,12.141613919519529,28.436924226429163,42.40206176832381,72.48595429513396,33.0,38.0,공포
2019-03-27,47.48827725857877,20.555009403269704,41.25898553253922,27.883923717946473,10.613385664252768,25.70105176224428,10.1706189186352,20.95804844420751,48.78786934744821,63.50406408702041,31.7,36.0,공포
2019-03-28,41.60944585991317,18.050755827259312,36.66060258475758,25.07346181153434,5.4164544079109715,19.011681289729452,5.897998718459547,12.520425597201001,40.18568448915472,59.57755345804969,26.4,32.9,공포
2019-03-29,46.707793565688604,19.90210826031287,41.68246756408587,37.958920027648254,17.4523662678703,30.75296995101995,5.993370103533769,17.877437783295054,51.55462090194498,65.6250942887196,33.6,31.2,공포
2019-04-01,57.36554277657889,24.283917495135533,50.8925240264541,39.207865879093475,31.71271794266137,61.33307642265755,7.61097057301899,31.24379630127455,48.70025946037791,62.946680080366946,41.5,33.2,공포
2019-04-02,61.05049816918697,25.820019754858965,53.444830898418374,44.69949472830723,40.717372025114905,66.78994742563856,10.412862139726847,40.29272043180678,43.39042918776242,62.320090979600806,44.9,35.6,공포
2019-04-03,70.36998369221278,30.526630860057345,60.00695881095184,48.93197322510839,57.55520587083682,87.71357647381217,13.792598070763024,30.771878359432474,41.32947329462611,62.87964662788513,50.4,39.4,공포
2019-04-04,71.75083473554531,31.15963697097796,60.75139764686992,53.06244476077298,65.08342892198698,87.54441723241038,21.991441512430796,36.83892169051243,60.185434277608465,63.81484914841911,55.2,45.1,중립
2019-04-05,73.02585484983481,31.763439191849486,61.480935509531115,66.2879303491103,80.13837997035446,87.4750306883784,21.872157270606575,46.18459103391716,75.15661291730022,62.2720572039254,60.6,50.5,중립
2019-04-08,73.56037466361927,31.972332507099775,61.72718081245692,66.34053164958476,79.6657326194034,81.67717596901227,18.577980179405877,43.69709539153631,82.77331120351927,61.66032408961407,60.2,54.2,중립
2019-04-09,74.5871163876822,32.559091181940744,62.499103189897255,64.78218218799094,72.65696648898248,82.27466938125536,10.829397321524892,30.608769890658323,93.62835272476025,65.67266738263888,59.0,57.1,중립
2019-04-10,77.79889792449384,34.68745575863031,65.25990176690766,69.33998345249537,81.3196495220806,86.09074008492202,6.189049419530932,26.73780948959709,93.9034100694808,64.78179568240631,60.6,59.1,중립
2019-04-11,77.85276853879122,34.71387185161586,65.27262571233041,67.96453700555355,78.39871251897495,80.47333777699355,6.258473596490875,37.292429060038785,91.17943209939516,71.24390396723584,61.1,60.3,탐욕
2019-04-12,80.2384978820928,36.52625304155586,67.57505376611296,67.44165009474062,73.04579041775393,82.06677488520235,5.456790971122598,38.62604525823107,84.2702766787432,68.8051350189947,60.4,60.3,탐욕
2019-04-15,82.33709798433755,38.45429731039701,69.8296193640837,68.40193277814157,76.4821077095769,86.56673656546295,9.471259369271607,47.23067642450114,85.5597122665439,63.31660730631332,62.8,60.8,탐욕
2019-04-16,83.4928215882709,39.64877566639085,71.14702116254135,70.03938751304835,79.36555518279502,88.57350408304309,11.982459370474475,44.89506060664763,91.46702750215525,58.42141536218993,63.9,61.7,탐욕
2019-04-17,82.60802959153297,39.09400558681021,69.5876992060494,69.45131979012803,78.7538208198677,86.30212824050294,23.57631792452026,37.87175052373365,92.12308222003213,61.063017899859304,64.0,62.4,탐욕
2019-04-18,73.62416439372713,32.67265401396025,54.506473335895265,52.682307838835904,59.54387579935594,56.20793389328023,19.35565277965227,39.1959222283524,96.21030548255509,57.55347625213434,54.2,61.1,탐욕
2019-04-19,74.20207913083196,33.15401769699201,55.27981987548044,52.751453718617185,59.994577102235745,56.24877441966326,18.43711700481643,33.86136305009359,96.59812801199509,66.623276853682,54.7,59.9,중립
2019-04-22,74.15800463857174,33.2698765388742,55.45116038436374,76.47569765392555,81.57608129204606,54.68079662687067,7.064075700396271,49.70468235378112,97.2824106069857,65.08317275604448,59.5,59.3,중립
2019-04-23,75.13112693215301,34.04588820971001,56.82643212558219,76.41428615737512,81.29073344941125,54.62439604859458,5.445405473708029,37.57049475411631,92.42812290057931,62.111360070039915,57.6,58.0,중립
2019-04-24,68.87909598431273,30.30648377466981,48.662162520120745,69.80566667450546,75.61170993947283,30.268624278486378,4.542912090948814,34.39454114074921,94.7539095768281,65.0546449677108,52.2,55.6,중립
2019-04-25,65.05419003967984,28.37675081676515,44.906377567643176,73.21299180413368,79.27517722459831,24.138145079940266,2.931442742229077,21.412127453566942,85.20814865434882,59.80343685405578,48.4,54.5,중립
2019-04-26,60.844478057228216,26.393975517556633,41.26185242583385,67.01373429672933,68.13669828618275,14.599344863354691,1.2325721932036593,12.453424904171984,84.10947844848641,52.21258116153997,42.8,52.1,중립
2019-04-29,72.9460191787739,33.351407775801015,54.46415496268236,65.24082956986214,70.16962663120196,45.73039951216313,1.9220953217459293,16.262781555061807,70.71643926980066,47.82824863411281,47.9,49.8,중립
2019-04-30,68.31463840498532,30.887312657342882,50.25632571253134,58.55296745458158,59.48586875902687,31.24805937855122,1.70967749443087,11.1923449134809,55.524113592185465,57.62448250349599,42.5,46.8,중립
2019-05-02,70.71600888458444,32.67260584406183,53.04347080694301,58.01627596148519,50.948803194909374,41.40427262139342,0.9440712643295349,9.545312722557592,30.995674729950608,59.83878593034183,40.8,44.5,중립
2019-05-03,64.67568945099326,29.554183353391906,47.86319873518417,50.89067725549741,40.890727524802465,26.480980810555803,1.2841540560896416,6.642789705925249,46.08146350237385,67.29203924061125,38.2,42.4,중립
2019-05-07,57.290537719479254,26.071819041624046,42.59284438361358,43.048380858836495,29.086870716743512,15.609364577449675,3.4902213674792772,6.040227800259483,37.00744789257004,64.66926894964774,32.5,40.4,중립
2019-05-08,53.526086525363894,24.546064866690482,40.368960395304924,40.51599997380651,24.890989006763718,11.557493721216511,3.1874334830612074,5.6672564810846255,42.67769590002069,58.16473293619075,30.5,36.9,공포
2019-05-09,29.768580597164263,14.807306830294332,28.564323092009943,10.437883602624458,5.406203327127008,0.5452077920462784,5.769320250044729,7.841561546615225,73.32030996607008,59.76785330299654,23.6,33.1,공포
2019-05-10,31.693772474475068,15.622732389069116,30.56216636451562,10.573916243494835,4.923103769735661,1.0906256186440775,5.965843940185145,3.8179526487648037,91.00790848973132,54.57941071597664,25.0,30.0,공포
2019-05-13,22.739932870729817,12.202801184011285,26.691918523378405,7.6887593400965955,2.1189598780806405,0.34235608214689867,6.651306159778776,4.020505143905051,82.80743211396977,49.19825834419362,21.4,26.6,공포
2019-05-14,23.569294130420253,12.568231040627431,27.653765986981398,7.994424943104246,1.7751136283948397,0.4484909522121371,6.829336756217587,1.8910619474141548,90.73775688725121,49.37247208674544,22.3,24.6,공포
2019-05-15,26.871700374408412,14.111979812167752,31.40069381822802,7.860481611048905,1.756205619153499,1.3397288608068527,8.857863527551668,0.800833346984771,93.38815157764205,68.87358787475497,25.5,23.6,공포
2019-05-16,19.757190030322192,11.586640544179094,27.83952115686337,6.9252930244108395,0.5853142874829784,0.32146583879640483,9.799107059306388,0.8917512011988892,91.43080593851984,64.44331873962538,23.4,23.5,공포
2019-05-17,16.876664203131554,10.476593474047208,26.316379291785964,6.9435726540712706,0.4104726372049095,0.25746842068070164,11.743954654230937,0.7352071068450596,80.09459820398853,64.91114181187744,21.9,22.9,공포
2019-05-20,16.91874731789441,10.522249493303098,26.304636156377214,8.700429750612626,1.4116991466161724,0.713586741964543,9.696733255421957,0.2330406699344554,87.25861058647725,48.798012181992725,21.1,22.8,공포
2019-05-21,18.313424237965332,11.175045136805,28.419979353392122,8.552310493058712,1.4956783753765375,1.9458547831995177,8.322080424457418,0.5884937365028795,75.93300722840964,48.522843122323074,20.3,22.4,공포
2019-05-22,19.306527909113395,11.63247810007234,29.83337337408662,8.473653910861456,1.6147547773499125,3.7662833159225992,7.26327885806603,,69.82378192463614,50.41490474112405,22.5,21.8,공포
2019-05-23,18.07138975183113,11.097948430516075,28.935170862802096,8.67342556028395,1.1909966572633814,4.60346170289609,5.913696905675563,0.8583674394218075,45.98265147505156,39.32116972543771,16.5,20.4,공포
2019-05-24,14.880807829585201,9.662740162350502,26.598336478772325,9.03433615906928,1.3973869393366942,3.0721744021798707,6.086074565527557,1.6956260763921007,42.60143401366486,36.616618033821936,15.2,19.1,극도의 공포
2019-05-27,14.743388297302761,9.6099070395313,26.421308046956597,9.222822527099611,2.039082067865032,4.972299428640189,8.035808255920557,3.1394756319053236,19.01567212280452,36.60585686568329,13.4,17.6,극도의 공포
2019-05-28,15.85446300468673,10.129982514795966,28.571448473407827,9.508797561525121,3.3288931875078593,7.699457152320807,9.453052714038918,12.494716471936485,17.948897338968177,51.57074401288339,16.7,16.8,극도의 공포
2019-05-29,10.837994693360109,7.807860555186348,24.341737170803626,14.822981582456045,0.4423910598129412,2.881173305506072,13.504863554345203,11.303388157321587,10.517065509501306,48.060523368974266,14.5,15.2,극도의 공포
2019-05-30,13.869172655314161,9.25779689832254,31.015570521795837,12.236972221076366,1.2538694323093478,10.26965021707687,13.868306374483097,7.183148126221435,7.840223614727182,38.307105951048065,14.5,14.8,극도의 공포
2019-05-31,14.5969327065134,9.598818086684457,32.23808549075606,12.898834749254805,0.9249285930734682,11.846400705415011,17.15586989501336,10.579900001547198,5.99422430871323,46.6443481128855,16.2,15.0,극도의 공포
2019-06-03,21.053188112307875,12.48185357944383,42.058842055914496,9.951590626850127,3.2927467864992774,40.56768866206865,19.574218974127877,16.625649354686526,8.998299406779426,36.41257893955344,21.1,16.6,극도의 공포
2019-06-04,20.929631879926397,12.428377650776412,41.83872229231974,11.69076891573609,5.450266086275049,41.92137751308224,21.553315180851445,30.831829489080718,7.126862774876923,43.58451812450514,23.7,18.0,극도의 공포
2019-06-05,21.63868569849988,12.73413114982071,42.62505240582835,12.596065069093118,6.952585400031435,47.531155791129926,19.864091708731184,37.48069599897089,7.703164910603578,49.80368075246165,25.9,20.3,공포
2019-06-07,22.620391855916722,13.175732808416734,43.85497376485188,45.83698288519033,27.757019342541334,49.86343761669028,23.63812423605165,41.27725621442237,7.03616418691963,60.25634341880225,33.5,24.1,공포
2019-06-10,31.128164939726155,17.13654428537774,53.005802069515084,45.63074408387913,38.15133727939236,77.72334877482501,25.66720379295703,36.62487123893195,10.111936427872376,54.345162352286046,39.0,28.6,공포
2019-06-11,35.36958802089478,19.08087845762529,56.4715114788429,62.32886553815928,60.67648564853654,85.01443310753478,26.960317187903755,45.99186814104137,20.020537347174105,59.063058987158165,47.1,33.8,공포
2019-06-12,34.29277230114749,18.634248044656804,55.379078167862524,60.639793930259714,55.14873167967048,76.82373461926358,24.0741297033782,44.8829728933145,45.38463990481822,54.60000765610488,47.0,38.5,공포
2019-06-13,32.29042889169405,17.804529145473445,53.345261003897626,56.60619036401857,46.730868547916685,63.44986551199847,22.428494076505856,57.13420264548509,65.12393404593946,60.21638559260053,47.5,42.8,중립
2019-06-14,29.675200001011355,16.685322698627296,50.58037200406358,66.06204425249223,57.31868947773765,61.86999699682866,21.54486348221517,60.560657848006436,81.61014831137189,57.87964194323501,50.4,46.2,중립
2019-06-17,28.088272058516793,16.0496449328392,48.92904760156761,69.0957852673844,61.84580538783796,62.174323346064284,16.84961632096832,51.12541349202241,88.09367452047202,55.89691015658631,49.8,48.4,중립
2019-06-18,30.586738203228624,17.262464015988726,51.817634891938226,70.83654472405647,65.24144283850093,69.333076961224,13.962006175207458,59.38035955497533,91.25428493876701,46.49518356142027,51.6,49.3,중립
2019-06-19,39.6024606541407,21.517995549017456,59.81428761092794,71.12328404909309,75.50481588943852,85.72284403431513,16.087658920081477,80.73510897025338,93.89410289025545,38.763924042565414,58.3,51.5,중립
2019-06-20,41.898020407416304,22.6879866193417,61.53121808794139,71.56894792861638,75.06148652002437,86.09482131820879,16.62810215337495,83.73707723406392,99.0356651180228,48.31786711715766,60.7,54.1,중립
2019-06-21,39.6546084115983,21.790395031284337,59.1604313541555,71.47628241473905,75.9572841732553,81.7261578339484,17.264742870955512,91.06589713704102,99.6892619348556,44.82736768178579,60.3,56.1,중립
2019-06-24,39.76147653592484,24.4649595983813,59.37152229122738,76.6820382934772,82.31693208279269,81.707303102929,23.332291399356464,90.25774814672555,99.76495512882522,38.19487394295789,61.6,58.5,중립
2019-06-25,37.893709789775905,24.775838299694847,57.265692747116354,75.71562677006973,81.36483700854207,78.44989685687402,21.81174885521484,91.67994681783824,99.6108768839834,30.88415369027029,59.9,60.1,탐욕
2019-06-26,37.85584728700411,26.90996938800697,57.33872533960537,74.82110273673023,80.23846963525332,78.72616271244853,19.50273027653206,87.18233252800115,98.40101418685828,30.313539667495693,59.1,60.3,탐욕
2019-06-27,42.21953473635767,31.24801011273508,61.53803963960147,86.61691182157267,92.19591075427121,89.4586513910238,16.785202630867957,93.09997098427881,86.08072781817715,15.640988732405148,61.5,60.5,탐욕
2019-06-28,40.65257741989567,30.279209036652045,59.66151582690903,84.70021718996014,86.91024760758116,83.38552533013053,15.32587032278727,93.84608438165111,74.84759608235687,11.401896770631836,58.1,60.0,중립
2019-07-01,40.11710553546822,30.664705203430298,59.19907163327363,83.94322415837607,86.47024636569613,80.55225728987017,17.059275607520615,91.62192985523977,53.310917681305185,15.936322154790917,55.9,58.9,중립
2019-07-02,37.048665762117864,28.621483091328926,55.16032266940452,80.44601526382348,73.31317318787147,68.80403211442119,19.60228824768473,88.17115423236693,34.98305259218001,18.70351938369879,50.5,57.0,중립
2019-07-03,28.014644314359582,22.219685832378254,44.21872869247784,68.96590273247817,59.972844077431986,39.85934110556627,23.68415399590561,70.69079144521899,17.642545572189068,24.30200756154686,40.0,53.2,중립
2019-07-04,32.05691683732991,25.480978383582865,49.492983012446786,70.73229653060412,65.89639585087734,53.17919826549027,21.863087764709004,62.11736405689516,7.832867713495725,18.858282881091824,40.8,49.0,중립
2019-07-05,32.436005751166576,25.975395363657338,50.23459828735038,70.37674587663287,65.35887930857906,47.86334359560701,19.33257537419768,66.34355342793236,5.129857081073835,21.474732234182838,40.5,45.5,중립
2019-07-08,18.365673688917806,15.749050122684233,36.02024848477123,40.09188743401964,26.7540526418641,14.242992176626023,16.28830837672397,61.34054071246646,7.788071992175907,13.135056509063991,25.0,39.3,공포
2019-07-09,15.418756727291738,13.621396169313421,33.36158382106751,35.86060103403729,17.04033365660545,13.220274578584418,13.847628274754708,53.91901846928129,7.873597784139613,9.116839396187654,21.3,33.5,공포
2019-07-10,16.987598921921776,14.85056692351151,36.18212727385037,37.07904645992945,22.681279522398224,18.66038816259531,10.144939317759,44.24475279656488,5.004561936353625,14.254866237022568,22.0,29.9,공포
2019-07-11,22.65092449991353,19.179055567338278,44.37138850789977,39.37053483053806,34.43906000842857,37.05888789502211,9.317336632632356,63.18244431817682,4.206814041026254,17.321705370989303,29.1,27.6,공포
2019-07-12,24.402828365237085,20.535969604277078,46.43579860002844,43.027950305444264,42.25004988586246,40.99769604482384,10.1555011995137,61.75592632851847,3.4060068466430624,19.6912933016201,31.3,25.7,공포
