Date,i01_momentum,i02_price_strength,i03_breadth_rsi,i04_volatility,i05_safe_haven,i06_credit_spread,i07_foreign_flow,i08_trading_volume,i09_kosdaq_kospi,sentiment_raw,sentiment_index,grade
2018-08-16,6.066730843637547,2.505012096003984,35.7977402243456,30.944072081382394,16.536384157768886,5.0363388623707,30.615178178514572,41.143980865129194,26.461173692046337,21.7,26.6,공포
2018-08-17,8.45643073001196,3.0773799274555795,38.00269195741759,33.671017853587784,21.289054342499732,5.400500711789146,55.588409541226405,50.16871342909307,35.59884519620474,27.9,24.5,공포
2018-08-20,9.921896142438325,3.207675876305588,38.30565524923047,32.85245793409647,18.15225058396021,6.389698356824276,72.45086776143278,51.27782618775295,33.101180036606536,29.5,24.7,공포
2018-08-21,19.608676986268215,5.969197266654203,45.9135440162714,42.54823193920797,37.931158207325325,18.317889323263948,64.22515661612192,45.27261059027736,43.610101226352995,35.9,27.7,공포
2018-08-22,23.10968783224811,6.548717754205582,46.95216363012984,41.10217867535799,31.74887557808094,24.317821314185238,72.96654292807777,56.224201951104625,41.395267033096374,38.3,30.7,공포
2018-08-23,30.23069352778178,8.589732598489125,49.88987079890404,45.791042143204336,41.772050722164735,33.68799664139189,64.47663556441925,59.81506607670545,44.01593875933171,42.0,34.7,공포
2018-08-24,38.36006794339515,11.105271161759934,53.09174266789207,45.1790089465333,39.539041289373465,43.03034083786492,30.94021693991199,76.74676829433149,47.80818447756481,42.9,37.7,공포
2018-08-27,43.70887427487012,12.783634365268554,54.87413151263192,45.21529189655021,38.312202441442366,55.473336988185615,66.86409988750073,80.01826843932567,49.16200650407353,49.6,41.7,중립
2018-08-28,47.23727007151127,13.936458956781356,56.003418559992845,46.75395986465709,40.3126986878248,58.299586684360335,58.09836371237157,74.5739748983387,45.29407841639375,48.9,44.3,중립
2018-08-29,51.62693905871033,15.819110219785786,57.76438923342808,47.81710679994256,43.583289221118164,65.31872653630994,63.568252330246345,72.46412238360907,49.09776964937674,51.9,47.1,중립
2018-08-30,51.26210534499476,15.324985635096795,57.06519193071061,44.687768364776616,35.368165163961066,66.67033325993611,53.749391013832394,60.383039137605124,51.54801535784889,48.5,48.4,중립
2018-08-31,61.74642571034792,20.820595260257136,61.68256066452362,69.65452309594089,65.13420615720544,71.11750410903919,52.71126449753773,47.65369706621763,59.36947675278006,56.7,51.1,중립
2018-09-03,51.90909303247309,15.33498566029331,55.16220697620943,59.72868152582588,44.54128002132506,57.39290993955264,68.80039934162146,35.050406478675725,65.22270934451923,50.3,51.3,중립
2018-09-04,58.287728509872395,18.30903128428985,57.796325446330904,62.27594658900149,51.22540164655325,66.31829549125752,62.84482954055238,33.71301742808874,72.32287342696601,53.7,52.2,중립
2018-09-05,42.99487175293794,11.131883264483344,49.21488794377907,47.68247813343244,29.381839138844335,38.05950144519713,54.20079891902532,44.64656047425008,73.36754454940588,43.4,50.5,중립
2018-09-06,40.965684283718595,13.215770271398192,47.884974778935934,46.05885240347433,27.04903594233764,36.10578150016262,44.28891758480268,59.3373913917006,70.1654446363579,42.8,49.4,중립
2018-09-07,37.46598641943301,12.844970816462064,45.946761172297975,43.67381944824304,24.29067845218227,27.02553275114225,33.2053599779632,71.56173715989866,75.41509699174733,41.3,46.3,중립
2018-09-10,42.617485876930274,20.812916836154155,48.57845770633937,54.618925651398385,38.60490453498046,32.06303279893435,39.24508890755896,81.92047812330408,70.74619645484992,47.7,45.8,중립
2018-09-11,38.864911986988794,20.0648253308115,46.69049375096536,72.777097704744,57.25357178683811,25.905212362401965,37.869029817306746,90.03032544608988,75.98702732192575,51.7,45.4,중립
2018-09-12,38.56025035677758,19.9045145514811,46.590483202288326,70.06571930982156,49.37670129649995,23.08237808559572,64.75175505493465,85.90630465804993,80.56151333668127,53.2,47.3,중립
2018-09-13,40.47040703621045,24.123521882649,48.00813519068782,78.88603361133016,63.13059042814645,25.6772795945705,64.67085890481829,75.84493556980576,82.79807686662039,56.0,50.0,중립
2018-09-14,61.186585317062736,55.6753303119751,59.27052162865326,79.29001678309125,78.95126780444441,59.76678619924538,56.870304776240786,63.39860013930382,76.67265194594552,65.7,54.8,중립
2018-09-17,50.541061753260976,39.75704359613489,53.347333502374696,73.10748444419181,72.65311508440381,40.02876772924967,43.36528070091706,65.33008129360637,75.92545982977313,57.1,56.7,중립
2018-09-18,54.2798213614887,50.48440836476706,55.234592538238424,71.6765529041906,65.15242044349249,49.94708418467275,33.164116525260745,54.63105196768513,76.40042164539744,56.8,57.7,중립
2018-09-19,53.72786182953764,56.53502027474472,55.02578152476195,70.52856912921844,64.38174976576352,51.41664454019384,39.58795815672176,53.477525034143426,72.01088839334686,57.4,58.6,중립
2018-09-20,63.11417824794987,86.2898961902788,59.74946005670568,71.24013887274549,68.5165893213993,72.51808739569799,39.52512493267661,53.52426075685576,60.96064136154644,63.9,60.2,탐욕
2018-09-21,72.05163714660894,88.26385966427252,64.01762856407416,71.75021322894109,71.28397760480416,78.20923447367089,63.538492152370154,59.76565627133048,61.99002694248635,70.1,61.1,탐욕
2018-09-27,80.1171518272975,88.21415719309023,67.81886557398015,72.99882632569432,75.31714989690042,86.76604648392976,42.360812013015234,49.79744289331641,61.300298978879475,69.4,63.5,탐욕
2018-09-28,73.20854370039862,80.2446450890574,62.42075550517063,67.07229482648196,66.3399879186306,75.3355893451386,40.55177858287256,49.52545738491308,54.417741043825494,63.2,64.8,탐욕
2018-10-01,70.28108877888741,76.9168071585031,60.65803355371606,63.99662682946494,61.03594430410118,74.77535291869697,43.82394471966818,36.573164523387895,49.840142749793245,59.8,65.3,탐욕
2018-10-02,50.95135014287454,47.74418711280773,50.01794717838493,48.669840984457366,44.730518436847056,47.765638235816574,41.02980616668764,36.34663637866783,37.96908765712862,45.0,61.5,탐욕
2018-10-04,28.298549144227415,15.758365437003901,40.794546035877104,29.17537355720495,21.406119187709127,20.731673892260204,31.256687182214684,32.34821416261215,44.80257160714524,29.4,53.4,중립
2018-10-05,24.65773481932998,11.690604888665124,39.24602882591627,32.12963874978398,26.56828195346119,20.275912760606484,20.196235625435683,30.95032482714588,31.663128766608594,26.4,44.8,중립
2018-10-08,18.047905595313424,5.98083118014747,36.329112070985055,27.872099697134914,17.26944188204364,15.11276619825479,20.797523831602433,18.770817450793576,30.291347997780814,21.2,36.3,공포
2018-10-10,9.24130062265623,2.8660127182186783,31.660631447202277,26.98791910361044,16.462109235555427,8.378193146015406,29.75756707868583,30.528368697195717,20.817683892319117,19.6,28.3,공포
2018-10-11,0.15723481704912776,2.916075157330544,20.51998083560767,0.38927613523445276,0.6922257746266666,0.01292610606586629,13.287617047379808,50.347298763438175,15.905733860458449,11.6,21.6,공포
2018-10-12,0.9392631348365016,7.3561941065326195,29.2411037385273,1.1559213213293733,3.3191466311800193,0.18508227647993145,32.132671041741986,50.23475212496682,28.143714239927142,17.0,19.1,극도의 공포
2018-10-15,0.5088146353151503,4.720723629469541,27.54868794818468,0.5190956770724251,1.3937145681296117,0.1023005346636655,40.50498061694016,48.53530219562554,22.29914921570065,16.2,17.1,극도의 공포
2018-10-16,0.6092067574134763,4.774870516798398,27.548687948082048,0.645181398958915,1.6528402790897327,0.10167146852017699,50.430409684091494,56.557536257953565,35.76608662557772,19.8,16.8,극도의 공포
2018-10-17,1.8868031898545734,8.705334116892782,33.52076324215524,1.4191557314884462,4.010912733511753,1.1843983080081868,53.078136525724254,42.83037296017123,36.41656666832573,20.3,17.0,극도의 공포
2018-10-18,0.9687978650353454,5.314433389775468,31.149585602236925,0.6594295738174962,1.5759205325242478,0.34796940688716543,45.46602183921247,26.7954328107796,35.54498189014673,16.4,18.0,극도의 공포
2018-10-19,1.548042879499137,6.642644792087009,33.25490770812522,0.3633459544027155,0.5988538558469882,0.9804469686309858,22.931054145263314,34.09383332783818,43.17545025538298,16.0,17.7,극도의 공포
2018-10-22,2.184679957969183,7.703280799436735,34.728404033912,0.7035510849767558,1.3158839804552305,1.8871165058138584,30.437589327876886,44.25132281206957,45.36831590150121,18.7,18.2,극도의 공포
2018-10-23,0.20458015465420484,3.198771080522382,27.948392250085433,0.06808023713513106,0.09838206209683611,0.1086549411433701,38.44192943479815,68.13657044920048,37.86978613902091,19.6,18.2,극도의 공포
2018-10-24,0.17128636576226236,3.249282649838158,27.07621058495694,0.06149063419008077,0.06959603676788863,0.1021992677856262,23.24598367093505,83.50818568851157,20.463975344517525,17.5,17.6,극도의 공포
2018-10-25,0.0351970427737788,3.299871224943416,23.851105214023306,0.03762624558034013,0.0048113121459589766,0.014067679759776264,23.997079865045034,86.5176851451652,19.495136105704887,17.5,17.9,극도의 공포
2018-10-26,0.005894481969382148,3.350531516833684,21.009153623241673,0.04553899876969602,0.00028978378108889577,0.00244364098560449,19.492050074977442,91.39019338304458,11.034593271621135,16.3,17.9,극도의 공포
2018-10-29,0.0012867583580536788,3.4012583654232915,18.920454567081492,0.07962153217079922,2.0196757645080386e-05,0.0018869469939424418,12.726763416435084,95.32648860362877,2.5731395131555628,14.8,17.1,극도의 공포
2018-10-30,0.0075507675854960855,4.820995122729899,23.809628053094926,0.03537092528758313,0.00024309758880638606,0.03511807511913138,9.179329540338681,96.37193880585673,4.928792157271768,15.5,16.3,극도의 공포
2018-10-31,0.02856084419499023,6.277143555349143,27.593481819513585,0.022395851969839363,0.001021097532002664,0.259840035964034,9.953686611020624,94.04479864864498,5.0826231300534355,15.9,16.0,극도의 공포
2018-11-01,0.030326933170146935,5.806503695610837,27.088343643236755,0.028052687887252875,0.004221165159762024,0.37406571094733454,10.041633877790362,91.21663313732748,9.986099949598282,16.1,15.7,극도의 공포
2018-11-02,1.2450571382345406,16.62014974381623,42.57446130599721,0.31089309770711265,0.5161314585292196,28.787622385650092,42.204750891332424,83.27994902148788,16.88149277885995,25.8,17.6,극도의 공포
2018-11-05,0.6597013471025762,12.981958440180852,40.126563850483016,0.1987900060967502,0.33090815915937855,18.83419768922544,74.79545584688185,72.9323221938667,23.885089993887505,27.2,20.1,공포
2018-11-06,1.3390812677585477,15.41172847348819,42.49658714679186,0.5366636774025478,0.8288855686763248,35.52547368164702,64.09680806064448,50.265383182500486,20.02636730792689,25.6,22.1,공포
2018-11-07,1.0261694180848886,13.381109292505267,40.99266279396708,0.8506663250140317,1.4585653570362327,33.89843354134614,68.56098104919282,62.74534700179446,15.889431422350276,26.5,24.2,공포
2018-11-08,2.100246113720947,16.109361410192463,43.72783123453566,13.786960594221853,25.93162951889801,51.33507994526413,86.61105971633127,63.6509806789588,21.760415179796432,36.1,28.3,공포
2018-11-09,1.9433121273223413,14.847334511533772,42.72720832283447,6.565890677300009,10.58184720381118,40.22442827497614,71.79017354933595,52.12981426413778,18.508178861692926,28.8,28.9,공포
2018-11-12,1.8752782962685062,13.820877825523098,41.83647469651221,8.303593234352375,13.78800535068645,47.53517236651574,48.52526402365457,40.543273439178805,9.2242393119231,25.1,28.4,공포
2018-11-13,1.593778846967087,12.2343883026027,40.359503884347895,6.829366340244229,11.731622123323504,36.49698873957987,44.273532442197286,44.84547087036009,11.159831173364465,23.3,28.0,공포
2018-11-14,1.7205451638106903,11.749223559735384,39.83657396440391,3.9217824134880925,5.853590285572725,34.186438162120446,33.30166583229827,22.88001180621667,12.541626240951459,18.4,26.3,공포
2018-11-15,4.16076516258994,15.429621754998074,44.692745017766974,9.268411078489102,16.631960362358377,57.99786537545554,41.24372933227708,24.831711263424143,15.163739830727401,25.5,24.2,공포
2018-11-16,5.577827094996181,16.349172130411976,45.7161407663116,8.693809698865044,16.153099707554862,60.456829638153586,64.07966918162585,26.677816372981063,21.63480097995185,29.5,24.3,공포
2018-11-19,8.099298726733872,18.129711670912798,47.676637897873285,9.232126767841773,16.595844984596138,68.72777275451539,66.64592966008522,24.946178373671568,31.25377153401898,32.4,25.8,공포
2018-11-20,5.423501452517066,14.473586679318023,43.91334963805453,18.357436885484148,31.779249678384225,50.048459289983214,56.68387394982762,16.14365836090662,26.169112083505684,29.2,27.0,공포
2018-11-21,5.1522156551054294,13.397913191137784,42.69614004076055,19.0466843616601,33.36634269386026,42.22417728430283,61.87195809973871,12.394908483795014,34.11305781128527,29.4,29.2,공포
2018-11-22,4.810797173031349,12.285568512925943,41.34527997813709,27.814456773380833,49.79553136897578,39.94303843339873,48.50515412789142,6.992185047870486,33.3130743179863,29.4,30.0,공포
2018-11-23,3.7049104664291668,10.336862527176931,38.844632243469455,36.3654014858299,62.386798543636935,24.901088383855612,47.62533464421798,5.489020425926203,28.180283457009757,28.6,29.8,공포
2018-11-26,9.327604491610442,14.756736321523833,46.04272436982228,49.91553121919596,89.13531662712548,48.60092852457006,58.18280630538695,5.586714653437491,32.94424229107977,39.4,31.2,공포
2018-11-27,15.724302817322966,18.187317868991272,50.10391761276531,49.67810009725139,87.92517081249518,60.870395333950356,69.30190684315839,5.465186787802991,33.270048573401745,43.4,34.0,공포
2018-11-28,20.81770421859782,20.23096543062553,52.18365510034939,48.89849068643057,85.37143767897695,68.81199791438397,60.36233214406895,8.187263416951923,30.025293396981205,43.9,36.9,공포
2018-11-29,25.265723767856464,21.67804664248613,53.57607503328682,50.77544408149,88.40604823138104,67.03361688537395,78.60834648141156,14.256856443939093,23.981270505810187,47.1,40.5,중립
2018-11-30,19.251458640628655,17.718382260066946,49.06480399075962,54.28779526926803,43.877881866772015,47.96858932145357,67.91951049845014,40.77354915286809,30.912934752747834,41.3,43.0,중립
2018-12-03,39.73799052083672,26.383724798998593,56.99722514306244,63.645165613585895,73.85751629574074,80.71736792832422,46.12715932686706,71.15713980648634,34.0455582615507,54.7,46.1,중립
2018-12-04,31.657106630279063,21.83066137911334,52.576952517560535,54.082254600298135,58.366188872150936,59.467168106138956,69.92215256839947,93.00241581002517,40.895113416865115,53.5,48.1,중립
2018-12-05,26.7951964495939,18.781004201758307,49.50980034081409,53.164929896020126,55.73344659959093,45.71045362871066,63.747756230315034,98.85003764382706,38.10959652399267,50.0,49.3,중립
2018-12-06,14.504557961792287,12.355396910318477,42.78575782494186,34.35832544574121,28.759856680928486,17.627752299781907,54.328687231688555,99.81992588550546,25.74341419666699,36.7,47.3,중립
2018-12-07,19.442050131078265,13.650540109301323,44.54373280080326,37.94773059922107,36.87107107217361,23.540747316150906,47.83021627971018,99.48486590331302,31.861441344821586,39.5,46.9,중립
2018-12-10,13.183527456761702,10.069116112467446,40.390569013721546,31.050975007734305,28.55583760602774,12.48395504953333,61.86390722972671,1.695138147732095,24.59201081957333,24.9,40.9,중립
2018-12-11,14.946316312227982,9.996535100135755,40.23975107612603,33.67577723192045,31.93702254913471,10.948072241123501,57.98830730801707,90.64823803225623,17.30300100970078,34.2,37.1,공포
2018-12-12,31.54363118845461,15.100961006895336,47.81423200034058,38.908392137470514,52.119577141820905,30.34397843498483,53.87613853661111,84.99679435926609,23.855334508177112,42.1,35.5,공포
2018-12-13,41.9948322426717,17.825649534052186,50.761443923896195,37.837855430508874,47.29100639886038,40.937540415843245,60.36383301304953,64.80240484383543,26.291061814979415,43.1,36.7,공포
2018-12-14,28.78889853304235,12.732660664392375,45.21677075659203,26.494548271486213,30.43399871017083,16.11240816418375,47.79068794763064,70.05681307274195,20.700480672117767,33.1,35.5,공포
2018-12-17,31.976065335004588,13.0770634981818,45.634687976702075,25.142495182793578,27.617067656172146,21.153015076569027,29.294154860390424,76.72549987988391,17.50778002284194,32.0,36.9,공포
2018-12-18,29.034355360613805,11.59258505265358,43.74753082263758,28.36727960636454,31.424485318479523,16.663115147200376,44.48223583645481,87.554392665078,19.251261182417608,34.7,37.0,공포
2018-12-19,40.87297118339836,14.598696258367461,48.05719203306835,33.87120848228166,42.89355337691078,26.501781631665857,53.6172799023573,80.29106635961892,27.406725910845086,40.9,36.8,공포
2018-12-20,30.371159476706826,11.350856676254079,43.99552379051919,29.226322714997178,36.32611472142509,15.066459505987467,63.35653734183485,79.35797912969673,30.889807534821863,37.8,35.7,공포
2018-12-21,32.331582748498384,11.618020715436007,44.36607276277518,33.86914737540674,47.14788250885166,15.987515632033439,72.99959996990042,60.06461193814165,38.138342817371566,39.6,37.0,공포
2018-12-24,29.63374113811531,10.963602336549533,42.919450687701456,27.44078928702732,29.836732643973196,18.908881456225423,58.08816292488173,36.531539784500886,37.14575494862806,32.4,37.1,공포
2018-12-26,17.381743633934445,7.280731607645991,37.44134625203786,17.16499475761021,11.8920966949903,6.538349609330919,58.7994344562136,21.625268492748457,44.32107200522453,24.7,35.1,공포
2018-12-27,18.77311577658268,7.758547443690726,37.57797256526666,16.590985826637073,9.888016420213741,21.758566271955225,59.53828942065839,17.64235257067463,47.88385910821901,26.4,32.2,공포
2018-12-28,25.993333437364075,10.670628839412128,41.60324133931703,16.85554653599109,12.17948628169528,31.569858889639725,50.408634200658284,11.64279139463077,53.315702427892475,28.2,30.3,공포
2019-01-02,13.427573456789482,5.818107512844531,35.5256430242532,12.693794705628232,8.61425150698622,15.73325210523615,53.39745562197113,14.282773907240587,59.29179908241656,24.3,27.2,공포
2019-01-03,9.35634422635221,4.283541024298114,32.81467576881552,15.60308761044518,1.733337169907297,8.472362679000977,39.051920059430536,28.461727871141708,50.410657727872774,21.1,25.0,공포
2019-01-04,15.543334382015633,6.6266990043787475,37.98891728246666,15.46126088852599,5.213076642988176,19.730029108940737,22.41354593413384,42.676860213936074,53.599083345281976,24.4,24.9,공포
2019-01-07,29.140770398099715,16.667477374359464,45.34328146267156,16.72614917208699,14.672671732236198,48.17494024886108,41.20940017938855,50.35105437891656,53.125258480777006,35.0,26.6,공포
2019-01-08,23.212916312841543,12.130481977261686,42.927617487292814,24.038148079511565,,,39.55774963527027,61.625515734064074,52.619595649602225,36.6,28.3,공포
2019-01-09,46.37445991651027,31.18921927994614,52.091401697819016,26.772530371293293,45.78508912511316,76.453189174836,45.292767712965365,68.99023129860079,50.6859018383465,49.3,33.3,공포
2019-01-10,44.558918968347044,30.34294439651123,51.76686455308355,34.225582301911956,40.0545024270046,74.18650779705575,54.886276944051616,61.69972138596411,56.26443246674996,49.8,39.0,공포
2019-01-11,51.85711911281625,38.09709884993758,54.39663549587371,37.68819738258486,59.68598916126149,81.9186340581084,72.49507030500158,53.91332124431384,55.31280838795924,56.2,45.4,중립
2019-01-14,44.118405816388446,32.613495593302076,51.668929795503544,28.39461920779351,53.95703544116791,65.97134360441727,63.29383077511329,53.749439767562826,56.318036226363766,50.0,48.4,중립
2019-01-15,64.38673657327084,55.2175308694974,58.32128315903337,31.050055354260106,54.68503296369841,92.25480956297682,51.01319780458897,57.41771379189448,52.24191820473067,57.4,52.5,중립
2019-01-16,69.59575700293493,61.40764520578276,59.94298170027212,43.19960400137485,52.96724397818928,94.7674495798352,55.8321931700591,70.43541803282402,52.96240931021682,62.3,55.1,중립
2019-01-17,69.7792898779559,77.09400335263076,60.12280488963607,43.000162070684894,67.59805581533422,94.80107470605472,69.39093999577331,79.65977851074175,44.182688777911466,67.3,58.6,중립
2019-01-18,78.55306540771545,86.72696944263501,63.305072120873206,48.93937621348421,76.04120462759231,97.38039227063668,60.89332015527798,85.69358363018202,50.508820219707,72.0,61.8,탐욕
2019-01-21,78.22803745227264,86.83826456944375,63.365421424079244,45.873003740283835,80.81523675268753,96.76219478706311,46.44479471881619,83.27370715513167,49.70194649398313,70.1,65.8,탐욕
2019-01-22,74.4478785200016,83.37244378533693,61.122087000549065,50.15206989313494,69.96580818628235,92.67758736679461,40.368888007604895,81.4807806928065,51.464064495447545,67.2,67.8,탐욕
2019-01-23,79.0483715973591,88.1767629861128,63.176663569851335,51.7307402528429,82.72488890161058,94.82372333958465,30.66295640109037,68.68432635991735,48.591498579285236,67.5,68.8,탐욕
2019-01-24,85.77780076879174,89.81827219446681,66.46555675871626,55.338780672548104,87.15293555068578,97.17462805868028,51.5621708020556,56.3622696215017,52.0677574964837,71.3,69.6,탐욕
2019-01-25,94.19472640993449,89.77268807358159,71.63709793706342,61.511003112505726,95.45857992236577,99.62962388813844,40.5609164836818,47.131183178588415,46.932426222966605,71.9,69.6,탐욕
2019-01-28,93.60655192506476,89.60205557566515,71.48101458509691,61.42385903560801,98.46990027186808,99.25120657012167,57.44331697946324,44.49174549567235,50.403765800651314,74.0,70.4,탐욕
2019-01-29,94.35605338812694,89.68240192562509,72.39404139265314,61.32327503989789,98.69001239366298,99.24434902712704,47.57010209329648,55.45414532011913,43.679901845258115,73.6,71.7,탐욕
2019-01-30,97.22654649550365,89.63719860167849,75.56869996008096,70.17121118561808,99.07442914743554,99.7695374584518,40.57819070329147,59.538974757746935,40.053653925449204,74.6,73.1,탐욕
2019-01-31,96.78878924758162,89.24638662210276,75.01960537104819,74.31908759106992,99.74554916888339,99.30937275893788,70.16021773788641,71.31492500461572,42.89241506882887,79.9,74.8,탐욕
2019-02-01,96.2501881579468,88.83628635249978,74.41988368095026,73.68583707244056,99.88052150971107,98.206203050728,69.16281042986243,76.44628195265346,43.792068512210115,80.1,76.4,탐욕
2019-02-07,95.82711582424199,88.78171202029131,74.4014349128623,75.34341027458822,99.69952234201266,96.63638002503653,35.14904976704592,81.81266411741981,58.66955674349489,78.5,77.3,탐욕
2019-02-08,89.66665178345427,80.04705214982796,63.27579920934606,70.27975413220815,97.24446042802994,80.56213999030787,34.98341973975687,65.62252253543971,68.94746380770614,72.3,77.1,탐욕
2019-02-11,89.94465028872014,81.42869951892473,64.0829607279959,76.45306428061537,93.48844544867401,78.59644643461607,44.50446977697079,55.978479425315,72.51367932073538,73.0,76.7,탐욕
2019-02-12,91.8796899632583,84.82897343518454,66.2004557297269,77.56823306287946,95.57476336351114,82.20620407467132,36.68570563849628,40.120903306289954,65.05979104583952,71.1,75.0,탐욕
2019-02-13,93.78433853556896,88.13481866112973,68.46377312712549,77.56687070877297,95.42211699088415,84.91757060881258,41.137264361007595,32.22084785962947,70.96409208144364,72.5,73.5,탐욕
2019-02-14,97.02434895696696,89.35576357701602,72.80470515568945,79.61482145506757,98.5591748881601,90.54907367401469,38.788879031843436,45.47824247602779,63.96965566105273,75.1,72.8,탐욕
2019-02-15,91.52700326864867,80.56144126300474,61.64546721060307,71.9577299101266,89.74078123892284,67.86592592862945,36.821972408082296,47.84847615866192,70.78550132642587,68.8,72.1,탐욕
2019-02-18,94.17525540504397,85.32612592420634,64.55508923783384,72.06090370981023,91.11397200422941,76.88095986795747,42.666563010015665,42.15456605369434,72.29385224870609,71.2,71.8,탐욕
2019-02-19,92.74391175173193,83.6807340316179,62.733564418649486,70.71225038949495,89.78291723563977,64.88404269926946,38.14476521913673,39.71762580885854,76.66943771380245,68.8,71.3,탐욕
2019-02-20,96.40131899105818,89.23452980427025,67.2929260464677,70.14077276926585,91.00531153757268,80.39971250295525,46.283881083297956,36.3032564293329,70.77426045955924,72.0,71.2,탐욕
2019-02-21,95.85011515754226,88.93139189358,66.89112505790527,69.85499227389818,90.61345055740651,76.96172807157706,55.065394905792196,16.93737121139483,67.42738559214177,69.8,70.1,탐욕
2019-02-22,95.5768671362355,89.14812835072216,67.24344066062042,71.7056397903992,92.64780304664356,73.31238234536872,62.183613827642844,17.877116124555336,62.13052891512668,70.2,70.4,탐욕
2019-02-25,95.34278418674884,89.10462042095514,67.65837085117514,70.88747217491596,90.80332908980357,72.38195690331412,61.557442074907286,21.524236204215587,69.25850420521944,70.9,70.4,탐욕
2019-02-26,93.61536153945404,87.60989849426758,65.08953445091214,67.96623239609289,84.28702483887291,61.89924299158442,62.10016057608081,17.984598983484386,67.70301751646277,67.6,70.1,탐욕
2019-02-27,94.38858166709443,89.02310923614958,66.9467047836836,69.0522567757344,74.07850790350398,65.07650647268206,69.15976088009477,14.02726317839374,70.15003181964448,68.0,69.3,탐욕
2019-02-28,82.36711557949114,77.0551154953733,52.49644395613904,48.58160886692353,54.210013649348596,30.83092597749818,52.970509487519045,22.524230045851617,61.07309163010171,53.6,66.1,탐욕
2019-03-04,79.45399248470339,75.20118970905409,51.0548178463641,45.643044408614294,49.90574124181046,24.060471386301607,35.315664185517,22.957069560608428,80.44564254415664,51.6,62.3,탐욕
2019-03-05,72.78369351994954,70.50483357775627,47.6828551343397,39.43012977761775,32.43161636729855,15.898872588377833,30.152878263560755,24.18602517682259,83.26535072428712,46.3,57.4,중립
2019-03-06,69.67732218794106,68.92090342927804,46.6295815190491,38.85762049132317,31.551062285473975,13.420689055747653,20.10579017730804,29.517339158424704,82.9068036925891,44.6,52.8,중립
2019-03-07,62.83376457893167,64.49990462822174,43.81285801663861,36.4940666339885,27.443698440145702,11.115166111312263,22.491846865895365,33.95493158058747,76.79397733212352,42.2,47.6,중립
2019-03-08,44.55839287578305,50.824074160666854,36.87961101423171,26.92589687863066,16.098772427176645,3.3490996937837885,28.495083581338015,14.99336494626326,84.3035779222603,34.0,43.7,중립
2019-03-11,44.005124004018654,51.14960136523812,37.12910586583542,35.334696226260185,27.090295144123246,4.273770378657202,30.29495800333778,9.38712699313638,85.96544465204555,36.1,40.6,중립
2019-03-12,54.733593968666206,60.461399193615016,44.0166351107045,36.45946631703538,34.751926490742726,12.14213459228316,34.20209882151634,13.179971516193312,91.10672105012367,42.3,39.8,공포
2019-03-13,48.06881406935357,56.21086206946887,41.75247716929458,32.6492013946024,25.350829816026778,6.826958124127066,43.94153188419683,12.187481922310939,92.18730206097273,39.9,38.9,공포
2019-03-14,51.01993333124376,59.73297671955735,44.30981577134052,32.409026406564124,23.487141606016742,9.944761070424873,31.89203600030681,18.107125403529974,90.56222003992514,40.2,38.5,공포
2019-03-15,61.772231714758554,69.1450052179409,50.84157201847517,32.790634268027006,22.667655654204566,27.036023034740946,28.1772625333073,32.432430643384556,79.76599059659482,45.0,40.7,중립
2019-03-18,62.10764951441629,70.59155361304833,51.847766596483304,45.1421987872753,38.47073287660372,30.07665001600256,40.18323663409398,35.30773088032162,82.20659349675987,50.7,43.6,중립
2019-03-19,58.92507427607806,69.76798296084714,51.22310465482012,42.85640340434608,29.880991779922283,30.244638759355073,37.64910396735986,29.93059959109071,78.27282229935072,47.6,44.7,중립
2019-03-20,56.3298440219362,69.52516952160003,51.03893891234879,44.04854799315981,32.029124934205235,34.12420468896897,38.42199676610859,37.19803598252863,78.33970571653816,49.0,46.5,중립
2019-03-21,58.93182752328647,72.81107244852845,53.71977956282978,44.46884106125658,24.083368915660664,48.1631436114035,41.65815933253869,38.65859041730942,68.24770974185942,50.1,48.5,중립
2019-03-22,58.342617974589295,73.63929427211806,54.43469751590734,45.02563775084681,25.327200814087224,55.00261692390368,37.36208617100347,32.21100895858602,67.22653834522599,49.8,49.4,중립
2019-03-25,31.405129478112094,54.27382221265786,40.6760234349666,27.425244575120885,10.11486173611556,20.345931048034043,29.298527105150995,43.92428611804766,63.65598635833183,35.7,46.4,중립
2019-03-26,32.69151376406831,56.21346928844524,42.15003536934236,27.51227450754442,10.691407444953017,24.80491751470072,28.436924226429163,42.40206176832381,72.48595429513396,37.5,44.4,중립
2019-03-27,30.044637398913903,54.640668700955565,41.25898553253922,27.883923717946473,10.613210541853679,25.701433131555472,20.95804844420751,48.78786934744821,63.50406408702041,35.9,41.8,중립
2019-03-28,20.837920585322923,45.92678423353089,36.66060258475758,25.07346181153434,5.416430885295267,19.011231719621957,12.520425597201001,40.18568448915472,59.57755345804969,29.5,37.7,공포
2019-03-29,26.159460306706002,52.1881096911917,41.68246756408587,37.958920027648254,17.452307545578687,30.75299917768805,17.877437783295054,51.55462090194498,65.6250942887196,37.9,35.3,공포
2019-04-01,40.93942333252709,65.54480120239984,50.8925240264541,39.207865879093475,31.712547355574472,61.332706733553024,31.24379630127455,48.70025946037791,62.946680080366946,48.1,37.8,공포
2019-04-02,45.533167046656,69.53429435501323,53.444830898418374,44.69949472830723,40.717372770193286,66.79015995770604,40.29272043180678,43.39042918776242,62.320090979600806,51.9,40.6,중립
